Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV3045;Zapiola Plain;Plaine de Zapiola;Zapiola-Ebene;;Plataforma de Zapiola;;;;;;;;;
PROV3046;Antartide Basin;Bassin d'Argentine;Argentinien-Ebene;;Cuenca de Argentina;;;;;;;;;
PROV3047;Malvinas Plateau;Plateau des Malouines;Falkland-Plateau;;Banco de las Malvinas;;;;;;;;;
PROV3048;Coast of Malvinas;C?e des Malouines;Falklandk?te;;Costa de las Malvinas;;;;;;;;;
PROV3049;Romanche Gap;Archipel de Fernando de Noronha;Fernando de Noronha-Inseln;;Islas de Fernando de Noronha;;;;;;;;;
PROV3050;North Kibaru Basin;Bassin du Br?il septentrional;Nordbrasilianisches Becken;;Cuenca septentrional de Brasil;;;;;;;;;
PROV3051;Leonia Basin;Bassin de la Sierra Leone;Sierra Leone-Becken;;Cuenca de Sierra Leona;;;;;;;;;
PROV3052;Kononton Ridge;Dorsale de Martin Vaz;Martin Vaz-R?ken;;Dorsal de Mart? Vaz;;;;;;;;;
PROV3053;West Coast of Ascension;C?e occidentale d'Ascension;Westk?te von Ascension;;Costa occidental de Ascensi?;;;;;;;;;
PROV3054;East Coast of Ascension;C?e orientale d'Ascension;Ostk?te von Ascension;;Costa oriental de Ascensi?;;;;;;;;;
PROV3055;Walvis Ridge;Dorsal de Walvis;Walfischr?ken;;Dorsal de Walvis;;;;;;;;;
PROV3056;Cape Plain;Plaine du Cap;Kapebene;;Plataforma del Cabo;;;;;;;;;
PROV3057;Gough Island;?e de Gough;Gough;;Isla de Gough ;;;;;;;;;
PROV3058;Coast of Tristan da Cunha;C?e de Tristan da Cunha;K?te von Tristan da Cunha;;Costa de Tristan da Cunha;;;;;;;;;
PROV3059;San Marin Gap;Faille de San Marin;San Marin-Graben;;Paso de San Marin;;;;;;;;;
PROV3060;South Sandwich Islands;?es Sandwich du sud;S?-Sandwichinseln;;ISlas de Sandwich del Sur;;;;;;;;;
PROV3061;Inaccessible Island;?e Inaccessible;Unzug?gliche Insel;;Isla Inaccesable;;;;;;;;;
PROV3062;Bouvet Island;?e Bouvet;Bouvet-Insel;;Isla de Bouvet;;;;;;;;;
PROV3063;Agulhas Basin;;;;;;;;;;;;;
PROV3064;Gulf of Bengal;Golfe du Bengal;Golf von Bengalen;;Golfo de Bengala;;;;;;;;;
PROV3065;Northern Bay of Bengal;Baie septentrionale du Bengal;Nordbucht von Bengalen;;Bah? de Bengala Septentrional;;;;;;;;;
PROV3066;Southern Bay of Bengal;Baie m?idionale du Bengal;S?bucht von Bengalen;;Golfo de Bengala meridional;;;;;;;;;
PROV3067;Ceylon Sea;Mer de Ceylan;Ceylonsee;;Mar de Ceil?;;;;;;;;;
PROV3068;Coast of Maldives;C?e des Maldives;K?te von Maldives;;Costa de las Maldivas;;;;;;;;;
PROV3069;Eight Degree Channel;Canal de Eight Degree;Acht-Grad-Kanal;;Canal de Eight Degree;;;;;;;;;
PROV3070;Madingley Rise;Plateau de Madingley;Madingley-H?e;;Falla de Madingley;;;;;;;;;
PROV3071;Arabian Basin;Bassin arabe;Arabisches Becken;;Cuenca Ar?iga;;;;;;;;;
PROV3072;One and a Half Degree Channel;Courant de Souadou;Anderthalb-Grad-Kanal;;Canal de One and a Half Degree;;;;;;;;;
PROV3073;Chagos Archipelago;Archipel des Chagos;Chagos-Archipel;;Archipi?ago de Chagos;;;;;;;;;
PROV3074;Cocos Basin;Bassin des Cocos;Kokosbecken;;Cuenca de Cocos;;;;;;;;;
PROV3075;Southern Sumatra Trench;Fosse m?idionale de Sumatra;S?-Sumatragraben;;Fosa de Sumatra Meridional;;;;;;;;;
PROV3076;Coast of the Keelings;C?es des Keelings;K?te der Keelings;;Costa de las Keelings;;;;;;;;;
PROV3078;Agulhas Plateau;;;;;;;;;;;;;
PROV3079;Del Cano Rise;Plateau de Del Cano;Del Cano-H?e;;Elevaci? del Cano;;;;;;;;;
PROV3080;Madagascar Plateau;;;;;;;;;;;;;
PROV3081;Crozet Island;Archipel Crozet;Crozet-Insel;;Isla de Crozet ;;;;;;;;;
PROV3082;Mascarene Plain;Plaine de Mascarene;Mascarene-Ebene;;Mascarenas;;;;;;;;;
PROV3083;Rodrigues Island;?e Rodrigues;Rodrigues-Insel;;Isla de Rodrigues;;;;;;;;;
PROV3084;Southwest Indian Basin;Bassin indien sud-ouest;S?westindisches Becken;;Cuenca sudoccidental de la India;;;;;;;;;
PROV3085;Kerguelen Islands;Iles Kerguelen;Kerguelen;;Islas de Kerguelen ;;;;;;;;;
PROV3086;St Paul Island;?e de St Paul;St Paul;;Isla de San Pablo;;;;;;;;;
PROV3087;Broken Ridge;Dorsale de Broken;Broken Ridge;;Dorsal de Broken ;;;;;;;;;
PROV3088;South Meridional Basin;Bassin australien du sud;S?australisches Becken;;Cuenca Australiana Meridional;;;;;;;;;
PROV3089;Egeria Fracture Zone;Zone de fracture d'Egeria;Egeria-Frakturzone;;Zona de Fractura de Egeria;;;;;;;;;
PROV3090;Argo Zone;Zone d'Argo;Argo-Zone;;Zona de Argo;;;;;;;;;
PROV3091;Cuvier Basin;Bassin de Cuvier;Cuvierbecken;;Cuenca de Cuvier;;;;;;;;;
PROV3092;Wallaby Plateau;Plateau de Wallaby;Wallaby Plateau;;Banco de Wallaby;;;;;;;;;
PROV3093;Ninety East Ridge;Dorsale de Ninety East;Ninety East Ridge;;Dorsal de Ninety East;;;;;;;;;
PROV3094;Roa Rise;Plateau de Roa;Roa Rise;;Falla de Roa;;;;;;;;;
PROV3095;Vening-Meinesz Seamounts;Monts sous-marins de Venig-Meisenz;Venig-Meisenz Seamounts;;Plataforma de Venig-Meisenz ;;;;;;;;;
PROV3096;Wharton Basin;Bassin de Wharton;Whartonbecken;;Cuenca Wharton;;;;;;;;;
PROV3097;Northern Cocos Plateau;Plateau nord des Cocos;Nordkokosbecken;;Banco de Cocos Septentrional;;;;;;;;;
PROV3098;Southern Cocos Plateau;Plateau sud des Cocos ;S?kokosbecken;;Banco de Cocos Meridional;;;;;;;;;
PROV3099;Amsterdam Island;?e d'Amsterdam ;Amsterdam-Insel;;Isla de ?sterdam ;;;;;;;;;
PROV3100;Marie-Celeste Fracture Zone;Zone de fracture de Marie Celeste ;Marie-Celeste-Frakturzone;;Zona de Fractura Marie-Celeste;;;;;;;;;
PROV3103;Lake Tanganyika;Lac Tangayika;Tangayikasee;;Lago Tanganika;;;;;;;;;
PROV3105;Gulden-Draak Seamount;Mont sous-marin de Gulden-Draak;Gulden-Draak Seamount;;Plataforma de Gulden-Draak;;;;;;;;;
PROV3108;Lake Dongting;Lac Dongting;Dongtingsee;;Lago Dongting;;;;;;;;;
PROV3109;Lake Titikaka;Lac Titicaca;Titicacasee;;Lago Titicaca;;;;;;;;;
PROV3110;Lake Nicaragua;Lac Nicaragua;Nicaraguasee;;Lago Nicaragua;;;;;;;;;
PROV3111;Sedna Basin;Bassin de Sedna;Sednabecken;;Cuenca de Sedna;;;;;;;;;
PROV3112;Lake Ontario;Lac Ontario;Ontariosee;;Lago Ontario;;;;;;;;;
PROV3113;Lake Erie;Lac Erie;Eriesee;;Lago Erie;;;;;;;;;
PROV3114;Lake Rifinach;Lac Huron;Huronsee;;Lago Hur?;;;;;;;;;
PROV3115;Lake Mishigami;Lac Michigan;Michigansee;;Lago Michigan;;;;;;;;;
PROV3116;Lake Uachtarach;Lac Superior;Superiorsee;;Lago Superior;;;;;;;;;
PROV3117;Lake Nipigon;Lac Nipigon;Nipigonsee;;Lago Nipigon;;;;;;;;;
PROV3118;Lake Bhinnepeg;Lac Winnipeg;Winnipegsee;;Lago Winnipeg;;;;;;;;;
PROV3119;Korskiyev Gulch;Gorge de Korskiyev ;Korskiyev Gulch;;Depresi? de Korskiyev;;;;;;;;;
PROV3120;Orsova Bank;Banc d'Orsova;Orsova Bank;;Costa de Orsova;;;;;;;;;
PROV3121;Novarsk Plain;Plaine de Novarsk;Novarsk-Ebene;;Plataforma de Novarsk;;;;;;;;;
PROV3122;Sorvskiya Plains;Plaines de Sorvskiya;Sorvskiya-Ebene;;Litoral de Sorvskiya;;;;;;;;;
PROV3123;Yamara Gulch;Gorge du Yamaru;Yamara Gulch;;Depresi? de Yamara;;;;;;;;;
PROV3124;Northwest Pacific Basin;Bassin Pacifique du nord-ouest ;Nordwestpazifikbecken;;Cuenca del Pac?ico Noroeste;;;;;;;;;
PROV3125;Sevrance Shoals;Bancs de Sevrance;Sevrance Shoals;;Baj?s de Sevrance;;;;;;;;;
PROV3127;Coast of the Mariana Islands;C?e des Malouines;K?te der Marianen;;Costa de las Islas Marianas;;;;;;;;;
PROV3128;Maysdale Flats;Vasi?e de Maysdale;Maysdale Flats;;Maysdale;;;;;;;;;
PROV3129;Izamo Drop;Cuvette d'Izamo;Izamo Drop;;Fosa de Izamo;;;;;;;;;
PROV3130;North Bering Sea;Mer de Bering septentrionale;Nordberingsee;;Mar de Bering Septentrional;;;;;;;;;
PROV3131;South Bering Sea;Mer de Bering m?idionale;S?beringsee;;Mar de Bering Meridional;;;;;;;;;
PROV3132;Western Aleutian Islands;?es Al?utiennes occidentales;West-Aleuten;;Islas Aleutianas Occidentales;;;;;;;;;
PROV3133;Pribilof Islands;?es Pribilof;Pribilof-Inseln;;Islas de Pribilof;;;;;;;;;
PROV3134;Eastern Aleutian Islands;?es Al?utiennes orientales;Ostaleutensee;;Islas Aleutianas Orientales;;;;;;;;;
PROV3135;Uminak Pass;Passage d'Uminak;Uminak-Pass;;Paso de Uminak;;;;;;;;;
PROV3136;Western Aleutian Sea;Mer Al?tienne occidentale;Westaleutensee;;Mar de las Aleutianas Occidental;;;;;;;;;
PROV3137;Baker Seamount;Mont sous-marin Baker;Baker Seamount;;Plataforma de Baker;;;;;;;;;
PROV3138;Alaska Plain;Plaine d'Alaska;Alaska-Ebene;;Litoral de Alaska;;;;;;;;;
PROV3139;Eastern Aleutian Sea;Mer Al?tienne orientale;OstaleutenseeSea;;Mar de las Aleutianas Oriental;;;;;;;;;
PROV3140;Explorer Trench;Fosse d'Explorer;Explorer-Graben;;Fosa Explorer;;;;;;;;;
PROV3141;Moonless Seamounts;Monts sous-marins de Moonless;Moonless Seamounts;;Plataforma de Moonless;;;;;;;;;
PROV3142;Chinook Basin;Bassin de Chinook;Chinookbecken;;Cuenca de Chinook;;;;;;;;;
PROV3143;Ulchi Basin;Bassin d'Ulchi;Ulchibecken;;Cuenca de Ulchi ;;;;;;;;;
PROV3144;Jingu Basin;Bassin de Jingu;Jingubecken;;Cuenca de Jingu ;;;;;;;;;
PROV3145;Chinook Trough;Passage de Chinook;Chinook Trough;;Depresi? de Chinook;;;;;;;;;
PROV3146;Stanley Seamount;Mont sous-marin de Stanley;Stanley Seamount;;Plataforma de Stanley;;;;;;;;;
PROV3147;Mendocino Escarpment;Falaise de Mendocino;Mendocino Escarpment;;Escarpe de Mendocino;;;;;;;;;
PROV3148;California Seamount;Mont sous-marin de Californie;California Seamount;;Plataforma de California ;;;;;;;;;
PROV3149;Murray Fracture Zone;Zone de fracture de Murray;Murray-Frakturzone;;Zona de Fractura de Murray;;;;;;;;;
PROV3150;Coast of Hawaii;C?e d'Hawa?K?te von Hawaii;;Costa de Hawai;;;;;;;;;
PROV3151;Argo Seamount;Mont sous-marin d'Argo;Argo Seamount;;Plataforma de Argo ;;;;;;;;;
PROV3152;Musicians Seamount;Mont sous-marin des musiciens;Musicians Seamount;;Plataforma de los M?icos;;;;;;;;;
PROV3153;Coast of Midway Island;C?e de Midway;K?te von Midway;;Isla de la Costa de Midway;;;;;;;;;
PROV3154;Kepler Plain;Plaine de Kepler;Kepler-Ebene;;Litoral de Kepler;;;;;;;;;
PROV3155;Galois Plain;Plaine Galois;Galois-Ebene;;Litoral de Galois;;;;;;;;;
PROV3156;O'Gorman Rise;Plateau d'O'Gorman;O'Gorman Rise;;Falla de O'Gorman;;;;;;;;;
PROV3157;Coast of the Sulhufa Islands;C?e des Galapagos;Galapagos-K?te;;Costa de las Islas Gal?agos;;;;;;;;;
PROV3158;Lapira Plains;Plaines de Lapira;Lapira-Ebene;;Litoral de Lapira ;;;;;;;;;
PROV3159;Coast of the Cook Islands;C?e des ?es Cook ;K?te der Cook-Inseln;;Costa de las Islas Cook;;;;;;;;;
PROV3160;Clipperton Island;?e de Clipperton;Clipperton-Insel;;Isla de Clipperton ;;;;;;;;;
PROV3161;Henderson Seamount;Mont sous-marin de Henderson;Henderson Seamount;;Monte submarino Henderson;;;;;;;;;
PROV3162;Madijera Ridge;Dorsale de Madijera ;Madijera-R?ken;;Dorsal de Madijera;;;;;;;;;
PROV3163;Bauer Basin;Bassin de Bauer;Bauer-Becken;;Cuenca de Bauer;;;;;;;;;
PROV3164;Northeast Pacific Basin;Bassin pacifique du nord-est;Nortostpazifikbecken;;Cuenca del noreste del Pac?ico;;;;;;;;;
PROV3165;Discoverer Seamount;Mont sous-marin de Discoverer ;Discoverer Seamount;;Plataforma de Discoverer;;;;;;;;;
PROV3166;Tasavulu Flats;Vasi?e de Tasavulu;Tasavulu Flats;;Plataforma de Tasavulu;;;;;;;;;
PROV3167;Hawaiian Arch;Arc hawa?n;Hawaii-Bogen;;Arco Hawaiano;;;;;;;;;
PROV3168;Radford Basin;Bassin de Radford ;Radford-Becken;;Cuenca de Radford;;;;;;;;;
PROV3169;Northern Line Islands;?es Line septentrionales;N?dliche Line-Inseln;;Islas Northern Line;;;;;;;;;
PROV3170;Coast of the Society Islands;C?e des ?es de la Soci??K?te der Gesellschaftsinseln;;Costa de las Islas de la Sociedad;;;;;;;;;
PROV3171;Biru Basin;Bassin du P?ou;Perubecken;;Cuenca peruana;;;;;;;;;
PROV3172;Yupanqui Basin;Bassin de Yupanqui;Yupanqui-Becken;;Cuenca de Yupanqui;;;;;;;;;
PROV3173;Severance Plains;Plaines de Severance;Severance-Ebene;;Litoral de Severance;;;;;;;;;
PROV3174;Altamira Plains;Plaines d'Altamira;Altamira-Ebene;;Litoral de Altamira ;;;;;;;;;
PROV3175;Southern Line Islands;?es Line m?idionales;S?liche Line-Inseln;;Islas Southern Line;;;;;;;;;
PROV3176;Central Pacific Basin;Bassin pacifique central;Zentralpazifikbecken;;Cuenca central del Pac?ico;;;;;;;;;
PROV3177;Coast of Samoa;C?e des Samoa;K?te von Samoa;;Costa de Samoa;;;;;;;;;
PROV3178;Johnston Atoll;Atoll de Johnston;Johnston Atoll;;Atol? de Johnston ;;;;;;;;;
PROV3179;Coast of Tonga;C?e de Tonga;K?te von Tonga;;Costa de Tonga;;;;;;;;;
PROV3180;Coast of the Marquesas;C?e des Marquises;K?te der Marquesas;;Costa de las Marquesas;;;;;;;;;
PROV3181;Resolution Flats;Vasi?e de Resolution;Resolution Flats;;Plataforma de Resolution;;;;;;;;;
PROV3182;Coast of the Tuamotus;C?e des Tuamotus;K?te der Tuamotus;;Costa de las Tuamotus;;;;;;;;;
PROV3183;Titus Ridge;Dorsale de Titus;Titus-R?ken;;Dorsal de Titus;;;;;;;;;
PROV3184;Schønheyder Islands;?es Chatham;Chatham-Inseln;;Islas Chatham;;;;;;;;;
PROV3185;Southwest Pacific Basin;Bassin pacifique du sud-ouest;S?westpazifikbecken;;Cuenca del Pac?ico Sudoccidental;;;;;;;;;
PROV3186;Ludovico Gulch;Gorge de Ludovico;Ludovico Gulch;;Quebrada de Ludovico;;;;;;;;;
PROV3187;Coast of Pitcairn Island;C?e de l'?e de Pitcairn;K?te der Pitcairn-Insel;;Costa de la Isla de Pitcairn ;;;;;;;;;
PROV3188;Rogeveen Basin;Bassin de Rogeveen;Rogeveen-Becken;;Cuenca de Rogeveen;;;;;;;;;
PROV3189;Menard Fracture Zone;Zone de fracture de M?ard;Menard-Frakturzone;;Zona de Fractura de Menard ;;;;;;;;;
PROV3190;Coast of Easter Island;C?e de l'?e de P?ues;K?te der Osterinsel;;Costa de la Isla de Pascua;;;;;;;;;
PROV3191;Coast of the Ellice Islands;C?e des ?es Ellice;K?te der Ellice-Inseln;;Costa de las Islas de Ellice;;;;;;;;;
PROV3192;New Caledonia Basin;Bassin de Nouvelle-Cal?onie;New Caledonia-Becken;;Cuenca de Nueva Caledonia ;;;;;;;;;
PROV3193;Juan Fernandez Islands;?es Juan Fern?dez;Juan Fernandez-Inseln;;Islas de Juan Fern?dez ;;;;;;;;;
PROV3194;Selkirk Rise;Plateau de Selkirk ;Selkirk Rise;;Falla de Selkirk ;;;;;;;;;
PROV3195;Karasev Plains;Plaines de Karasev;Karasev-Ebene;;Litoral de Karasev ;;;;;;;;;
PROV3196;Timkin Plain;Plaine de Timkin ;Timkin-Ebene;;Litoral de Timkin ;;;;;;;;;
PROV3197;Syrus Reef;R?if de Syrus;Syrus-Riff;;Arrecifes de Syrus;;;;;;;;;
PROV3198;Humboldt Plains;Plaine de Humboldt;Humboldtebene;;Litoral de Humboldt;;;;;;;;;
PROV3199;Valdivia Flats;Vasi?e de Valdivia;Valdivia Flats;;Plataforma de Valdivia;;;;;;;;;
PROV3200;Coast of Sant Pèire;C?e de G?rgie du sud;K?te von South Georgia;;Costa de Georgia del Sur;;;;;;;;;
PROV3201;Antartide Plain;Plaine d'Argentine;Argentinien-Ebene;;Litoral de Argentina;;;;;;;;;
PROV3202;Zapiola Seamount;Mont sous-marin de Zapiola;Zapiola Seamount;;Plataforma de Zapiola ;;;;;;;;;
PROV3203;West Coast of Saint Helena;C?e occidentale de Sainte-H??e;Westk?te von Saint Helena;;Costa Occidental de Santa Elena;;;;;;;;;
PROV3204;Moore Fracture Zone;Zone de fracture de Moore;Moore-Frakturzone;;Zona de Fractura Moore ;;;;;;;;;
PROV3205;West Dumarani Plain;Plaine occidentale de Demerara;West-Demerara-Ebene;;Litoral de Demerara Occidental;;;;;;;;;
PROV3206;East Dumarani Plain;Plaine orientale de Demerara;Ost-Demerara-Ebene;;Litoral de Demerara Oriental;;;;;;;;;
PROV3207;Netebara Basin;Bassin du Cap-Vert;Kap Verde-Becken;;Cuenca de Cabo Verde ;;;;;;;;;
PROV3208;Nares Plain;Plaine de Nares;Nares-Ebene;;Litoral de Nares ;;;;;;;;;
PROV3209;Bahamas Basin;Bassin des Bahamas;Bahamasbecken;;Cuenca de Bahamas ;;;;;;;;;
PROV3210;Western Sargasso Sea;Mer des Sargasses occidentale;West-Sargassosee;;Mar de los Sargazos occidental;;;;;;;;;
PROV3211;Bermuda Approaches;Abords des Bermudes;Bermuda Approaches;;Costa de Bermuda;;;;;;;;;
PROV3212;Ceylon Plain;Plaine de Ceylan;Ceylon-Ebene;;Litoral de Ceil?;;;;;;;;;
PROV3213;Sunda Trench;Fosse de Sunda;Sundagraben;;Fosa de Sunda;;;;;;;;;
PROV3214;Northern Sumatra Trench;Fosse Nord de Sumatra;Nordsumatragraben;;Fosa del norte de Sumatra ;;;;;;;;;
PROV3215;Central Indian Basin;Bassin indien central;Zentralindisches Becken;;Cuenca de la India Central;;;;;;;;;
PROV3216;Fiji Basin;Bassin de Fiji;Fidschibecken;;Cuenca de Fiji;;;;;;;;;
PROV3217;Solace Flats;Vasi?e de Solace;Solace Flats;;Plataforma de Solace;;;;;;;;;
PROV3218;Pisaros Pass;Passe de Pisaros;Pisaros-Pass;;Paso de Pisaros;;;;;;;;;
PROV3219;Coast of Fiji;C?e de Fiji;K?te von Fiji;;Costa de Fiji;;;;;;;;;
PROV3220;Coast of Norfolk Island;C?e de l'?e Norfolk;K?te der Norfolk-Insel;;Costa de la isla de Norfolk;;;;;;;;;
PROV3221;Coast of the Gilbert Islands;C?e des ?es Gilbert;K?te der Gilbert-Inseln;;Costa de las Islas Gilbert;;;;;;;;;
PROV3222;Mainu Reef;R?if de Mainu;Mainu-Riff;;Arrecife de Mainu;;;;;;;;;
PROV3223;Tusei Bank;Banc de Tusei ;Tusei Bank;;Banco de Tusei;;;;;;;;;
PROV3224;Lake Tana;Lac Tana;Tanasee;;Lago Tana;;;;;;;;;
PROV3225;Gran Lago Salado;Gran Lago Salado;Gran Lago Salado;;Gran Lago Salino;;;;;;;;;
PROV3226;Eastern Meridional Plain;Plaine australienne m?idionale;S?australische Ebene;;Litoral meridional de Australian ;;;;;;;;;
PROV3227;Sclábhaí Lake;Grand lac des esclaves;Gro?r Sklavensee;;Gran Lago del Esclavo;;;;;;;;;
PROV3228;Lake Athabasca;Lac Athabasca;Athabascasee;;Lago Athabasca;;;;;;;;;
PROV3229;Réinfhia Lake;Lac Reindeer;Reindeersee;;Lago Reindeer;;;;;;;;;
PROV3230;Gulf of Ob;Golfe d'Ob;Golf von Ob;;Golfo de Ob;;;;;;;;;
PROV3231;Lake Van;Lac Van;Van-See;;Lago Van;;;;;;;;;
PROV3232;Lake Urmia;Lac Urmia;Urmiasee;;Lago Urmia;;;;;;;;;
PROV3233;Issyk Kul;Issyk Kul;Issyk Kul;;Issyk Kul;;;;;;;;;
PROV3234;Tsinghai Lake;Lac Tsinghai;Tsinghai-See;;Lago Tsinghai;;;;;;;;;
PROV3235;Lake Poyang;Lac Poyang;Poyangsee;;Lago Poyang;;;;;;;;;
PROV3237;Sohm Plain;Plaine de Sohm;Sohm-Ebene;;Litoral de Sohm;;;;;;;;;
PROV3238;Lake Mweru;Lac Mweru;Mwerusee;;Lago Mweru;;;;;;;;;
PROV3239;Lake Champlain;Lac Champlain;Champlainsee;;Lago Champlain;;;;;;;;;
PROV3240;Lake Poopo;Lac Poopo;Pooposee;;Lago Poopo;;;;;;;;;
PROV3241;Arctic Ocean;Oc?n Arctique;Arktisches Meer;;Oc?no ?tico;;;;;;;;;
PROV3242;Maury Sea Channel;Canal de Maury;Maury-Seekanal;;Aguas del Maury Channel;;;;;;;;;
PROV3243;Southeast Pacific Basin;Bassin pacifique du Sud-Est;S??tliches Pazifikbecken;;Cuenca del sureste del Pac?ico;;;;;;;;;
PROV3244;Jaluit Passage;Passage de Jaluit;Jaluit-Passage;;Paso de Jaluit;;;;;;;;;
PROV3245;Markov Plains;Plaines de Markov;Markov-Ebene;;Litoral de Markov ;;;;;;;;;
RUS_354;Livland;;;;;;;;;;;;;
RUS_357;Kurland;;;;;;;;;;;;;
RUS_361;Vilna;;;;;;;;;;;;;
FRA_400;Pas-de-Calais;;;;;;;;;;;;;
FRA_412;Alsace;;;;;;;;;;;;;
FRA_425;Ile-de-France;;;;;;;;;;;;;
FRA_448;Auvergne-Limousin;;;;;;;;;;;;;
FRA_455;Midi-Pyrenees;;;;;;;;;;;;;
SPA_474;Galicia;;;;;;;;;;;;;
SPA_477;Castilla-Leon;;;;;;;;;;;;;
SWI_605;German Switzerland;;;;;;;;;;;;;
AUS_641;Middle Hungary;;;;;;;;;;;;;
AUS_623;Transdanubia;;;;;;;;;;;;;
AUS_703;Western Galicia;;;;;;;;;;;;;
RUS_707;Suvalki;;;;;;;;;;;;;
RUS_936;Brestas;;;;;;;;;;;;;
SIC_760;Calabria;;;;;;;;;;;;;
AUS_768;Krain;;;;;;;;;;;;;
TUR_824;Epeiros;;;;;;;;;;;;;
TUR_828;Eastern Thrace;;;;;;;;;;;;;
TUR_860;Thráki;;;;;;;;;;;;;
RUS_956;Volhynia;;;;;;;;;;;;;
RUS_980;Donbass;;;;;;;;;;;;;
ENG_1320;Andaman & Nicobar Islands;;;;;;;;;;;;;
PROV251;Godthåb;;;;;;;;;;;;;
PROV350;Narva;;;;;;;;;;;;;
PROV351;Pärnu;;;;;;;;;;;;;
PROV355;Valmiera;;;;;;;;;;;;;
PROV356;Dvinsk;;;;;;;;;;;;;
PROV357;Mitau;;;;;;;;;;;;;
RUS_358;Kurland;;;;;;;;;;;;;
PROV358;Ventspils;;;;;;;;;;;;;
PROV359;Liepaja;;;;;;;;;;;;;
PROV360;Vilnius;;;;;;;;;;;;;
PROV361;Kaunas;;;;;;;;;;;;;
PROV362;Marijampole;;;;;;;;;;;;;
PROV363;Panevežys;;;;;;;;;;;;;
PROV364;Šiauliai;;;;;;;;;;;;;
PROV365;Mahé;;;;;;;;;;;;;
PROV366;Arhus;;;;;;;;;;;;;
PROV367;Alborg;;;;;;;;;;;;;
PROV371;Apenrade;;;;;;;;;;;;;
PROV387;Bruxelles;;;;;;;;;;;;;
PROV393;Tournai;;;;;;;;;;;;;
PROV403;St-Quentin;;;;;;;;;;;;;
PROV408;Reims;;;;;;;;;;;;;
PROV415;Le Havre;;;;;;;;;;;;;
PROV430;Vichy;;;;;;;;;;;;;
PROV431;Chalon;;;;;;;;;;;;;
PROV435;Laval;;;;;;;;;;;;;
PROV446;Aubusson;;;;;;;;;;;;;
PROV824;Yanya;;;;;;;;;;;;;
PROV853;Ergiri;;;;;;;;;;;;;
PROV447;Périgueux;;;;;;;;;;;;;
PROV452;Sant-Etiève;;;;;;;;;;;;;
PROV457;Tarbes;;;;;;;;;;;;;
PROV459;Mont-de-Marsan;;;;;;;;;;;;;
PROV463;Narbonne;;;;;;;;;;;;;
PROV468;North Greenland Ice Shelf;;;;;;;;;;;;;
PROV453;Privas;;;;;;;;;;;;;
PROV471;Frejús;;;;;;;;;;;;;
PROV626;Hradec Králové;;;;;;;;;;;;;
PROV628;Liberec;;;;;;;;;;;;;
PROV633;Preßburg;;;;;;;;;;;;;
PROV634;Trencín;;;;;;;;;;;;;
PROV635;Komarno;;;;;;;;;;;;;
AUS_633;Slovakia;;;;;;;;;;;;;
PROV636;Banská Bystrica;;;;;;;;;;;;;
PROV647;Oradea;;;;;;;;;;;;;
PROV651;Satu Mare;;;;;;;;;;;;;
PROV652;Timisoara;;;;;;;;;;;;;
PROV653;Resita;;;;;;;;;;;;;
PROV654;Cluj-Napoca;;;;;;;;;;;;;
PROV655;Alba Iulia;;;;;;;;;;;;;
PROV656;Deva;;;;;;;;;;;;;
PROV659;Brasov;;;;;;;;;;;;;
PROV660;Odorheiu Secuiesc;;;;;;;;;;;;;
PROV661;Bistrita;;;;;;;;;;;;;
PROV694;Torun;;;;;;;;;;;;;
PROV717;Kalish;;;;;;;;;;;;;
PROV712;Lódz;;;;;;;;;;;;;
PROV710;Skierniewice;;;;;;;;;;;;;
PROV709;Lomza;;;;;;;;;;;;;
PROV708;Plock;;;;;;;;;;;;;
PROV706;Warszawa;;;;;;;;;;;;;
PROV701;Gniezno;;;;;;;;;;;;;
PROV767;Marburg;;;;;;;;;;;;;
PROV768;Laibach;;;;;;;;;;;;;
PROV772;Siskía;;;;;;;;;;;;;
PROV3330;Újvidék;;;;;;;;;;;;;
PROV3331;Großkikinda;;;;;;;;;;;;;
PROV794;Beograd;;;;;;;;;;;;;
PROV2538;Neusatz;;;;;;;;;;;;;
PROV792;Panciova;;;;;;;;;;;;;
PROV774;Zengg;;;;;;;;;;;;;
PROV780;Spalato;;;;;;;;;;;;;
PROV781;Zadar;;;;;;;;;;;;;
PROV782;Ragusa;;;;;;;;;;;;;
PROV951;Stryi;;;;;;;;;;;;;
PROV953;Stanyslaviv;;;;;;;;;;;;;
PROV980;Lugansk;;;;;;;;;;;;;
PROV984;Kem;;;;;;;;;;;;;
PROV988;Pudozh;;;;;;;;;;;;;
PROV993;Vytegra;;;;;;;;;;;;;
PROV1023;Kostroma;;;;;;;;;;;;;
PROV1038;Novy Uzen;;;;;;;;;;;;;
PROV1046;Novocherkassk;;;;;;;;;;;;;
PROV2149;Monterrey;;;;;;;;;;;;;
PROV1090;Tbilisi;;;;;;;;;;;;;
PROV1092;Kutaisi;;;;;;;;;;;;;
PROV1095;Néos Áthos;;;;;;;;;;;;;
PROV2533;Târgu Mures;;;;;;;;;;;;;
PROV2636;South Greenland Ice Shelf;;;;;;;;;;;;;
PROV1182;Orda;;;;;;;;;;;;;
PROV2165;San Juan Bautista;San Juan Bautista;San Juan Bautista;;San Juan Bautista;;;;;;;;;
